timestamp,node_id,protocol,destination,next_hop,metric
14,19,OLSR,0.0.0.0,0.0.0.0,0
14,20,OLSR,0.0.0.0,0.0.0.0,0
14,21,OLSR,0.0.0.0,0.0.0.0,0
14,22,OLSR,0.0.0.0,0.0.0.0,0
14,23,OLSR,0.0.0.0,0.0.0.0,0
14,24,OLSR,0.0.0.0,0.0.0.0,0
14,25,OLSR,0.0.0.0,0.0.0.0,0
14,26,OLSR,0.0.0.0,0.0.0.0,0
14,27,OLSR,0.0.0.0,0.0.0.0,0
14,28,OLSR,0.0.0.0,0.0.0.0,0
14,29,OLSR,0.0.0.0,0.0.0.0,0
14,30,OLSR,0.0.0.0,0.0.0.0,0
14,31,OLSR,0.0.0.0,0.0.0.0,0
14,32,OLSR,0.0.0.0,0.0.0.0,0
14,33,OLSR,0.0.0.0,0.0.0.0,0
14,34,OLSR,0.0.0.0,0.0.0.0,0
15,0,OLSR,0.0.0.0,0.0.0.0,0
15,1,OLSR,0.0.0.0,0.0.0.0,0
15,2,OLSR,0.0.0.0,0.0.0.0,0
15,3,OLSR,0.0.0.0,0.0.0.0,0
15,4,OLSR,0.0.0.0,0.0.0.0,0
15,5,OLSR,0.0.0.0,0.0.0.0,0
15,6,OLSR,0.0.0.0,0.0.0.0,0
15,7,OLSR,0.0.0.0,0.0.0.0,0
15,8,OLSR,0.0.0.0,0.0.0.0,0
15,9,OLSR,0.0.0.0,0.0.0.0,0
15,10,OLSR,0.0.0.0,0.0.0.0,0
15,11,OLSR,0.0.0.0,0.0.0.0,0
15,12,OLSR,0.0.0.0,0.0.0.0,0
15,13,OLSR,0.0.0.0,0.0.0.0,0
15,14,OLSR,0.0.0.0,0.0.0.0,0
15,15,OLSR,0.0.0.0,0.0.0.0,0
15,16,OLSR,0.0.0.0,0.0.0.0,0
15,17,OLSR,0.0.0.0,0.0.0.0,0
15,18,OLSR,0.0.0.0,0.0.0.0,0
15,19,OLSR,0.0.0.0,0.0.0.0,0
15,20,OLSR,0.0.0.0,0.0.0.0,0
15,21,OLSR,0.0.0.0,0.0.0.0,0
